id,title,description,votes,cover_url,more_info_url,author,url_good_reads,inspiration_quote,created_at,updated_at,isbn,suggester_name,is_anonymous,suggester_id,available_in_mediathek,suggested_by
11149afd-f731-4b54-adda-3210e3ba94a4,"Gödel, Escher, Bach","Douglas Hofstadters ""Gödel, Escher, Bach"" erforscht die faszinierende Welt selbstbezüglicher Strukturen (""seltsame Schleifen"") und deren Bedeutung für Phänomene wie Bewusstsein. Indem er die Mathematik Kurt Gödels, die Kunst M. C. Eschers und die Musik Bachs miteinander verwebt, beleuchtet er die Parallelen zwischen diesen Disziplinen und ihrer Beziehung zur Informatik, Molekularbiologie und dem menschlichen Bewusstsein.",1,http://books.google.com/books/content?id=4tJGrzR7bEAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Douglas R. Hofstadter,https://www.goodreads.com/search?q=G%C3%B6del%2C%20Escher%2C%20Bach%20Douglas%20R.%20Hofstadter,"Gödel Escher Bach"" – dieses Buch verbindet Mathematik, Musik und Kunst auf eine Weise, die Dir Deinen Horizont erweitert wie kein anderes. Kein Wunder, das es in der Fachbereichs Wirtschaftsinformatik Vitrine  in Furtwangen steht. ",2025-01-08 16:29:11.35303+00,2025-06-06 09:51:51.437063+00,9783608944426,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
11cfb7f7-b64b-4bd3-90c0-db2a3108e1a4,Zero to One,"WHAT VALUABLE COMPANY IS NOBODY BUILDING? The next Bill Gates will not build an operating system. The next Larry Page or Sergey Brin won’t make a search engine. If you are copying these guys, you aren’t learning from them. It’s easier to copy a model than to make something new: doing what we already know how to do takes the world from 1 to n, adding more of something familiar. Every new creation goes from 0 to 1. This book is about how to get there. ‘Peter Thiel has built multiple breakthrough companies, and Zero to One shows how.’ ELON MUSK, CEO of SpaceX and Tesla ‘This book delivers completely new and refreshing ideas on how to create value in the world.’ MARK ZUCKERBERG, CEO of Facebook ‘When a risk taker writes a book, read it. In the case of Peter Thiel, read it twice. Or, to be safe, three times. This is a classic.’ NASSIM NICHOLAS TALEB, author of The Black Swan",1,http://books.google.com/books/content?id=M22fAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Blake Masters,https://www.goodreads.com/search?q=Zero%20to%20One%20Blake%20Masters,,2025-03-26 04:37:41.943746+00,2025-06-06 09:51:49.12611+00,9780753550304,,false,ba895656-9646-4589-addd-bc90db10c431,false,
16f70089-ca92-443f-97ff-ca3fab95f5b1,Our Mathematical Universe,"Max Tegmark leads us on an astonishing journey through past, present, and future, and through the physics, astronomy, and mathematics that are the foundation of his work, most particularly his hypothesis that our physical reality is a mathematical structure and his theory of the ultimate multiverse. In a dazzling combination of both popular and groundbreaking science, he not only helps us grasp his often mind-boggling theories, but he also shares with us some of the often surprising triumphs and disappointments that have shaped his life as a scientist. Fascinating from first to last - here is a book for the full science-reading spectrum. Max Tegmark is author or co-author of more than 200 technical papers, twelve of which have been cited more than 500 times. He has featured in dozens of science documentaries, and his work with the SDSS collaboration on galaxy clustering shared the first prize in Science magazine's ""Breakthrough of the Year: 2003"". He holds a Ph.D from the University of California, Berkeley, and is a physics professor at MIT.",1,http://books.google.com/books/content?id=NZo7AAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Max Tegmark,https://www.goodreads.com/search?q=Our%20Mathematical%20Universe%20Max%20Tegmark,,2025-03-26 04:42:40.267097+00,2025-06-06 09:51:48.267777+00,9780141970141,,false,ba895656-9646-4589-addd-bc90db10c431,false,
19383ea8-3cc9-46bb-a5d9-61706d8ca497,Der Kleine Prinz,"Die Verfassung des Kleinen Prinzen beginnt während des zweiten Weltkrieges, als der Autor, Antoine de Saint-Exupéry, gezwungen war die Luftwaffe zu verlassen, nach der Invasion Deutschlands in Frankreich und Zuflucht in New Υork zu finden. Dieses Element von Nostalgie der Kindheit erscheint, in dem Kleinen Prinz die starke Wünsch des Autors für seinen Rückkehr nach Frankreich sowie die Hoffnung, dass dies zu Friedenzeiten geschehen wird. Die Handlung des Kleinen Prinzen spielt sich in der Sahara Wüste ab. Das Flugzeug des Pilots-Erzählers ist in der Wüste notgelandet. Derselbe ist mit wenig Nahrung und Wasser gelassen. Während des Versuchs die wirklichen Schwierigkeiten des Abstürtzes zu bewerten, nähert der Kleiner Prinz sich den Autor. Eine ernsthafte, kleine, blonde Junge, der ihn ein Schaf zu zeichnen bittet.",1,http://books.google.com/books/content?id=_EV4BgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Antoine de Saint-Exupéry,https://www.goodreads.com/search?q=Der%20Kleine%20Prinz%20Antoine%20de%20Saint-Exup%C3%A9ry,"Ein wunderbares Buch mit vielen Lebensweissheiten in eine poetische Geschichte gapackt, die ich immer mal wieder lese und etwas neues entdecke. ",2024-12-30 00:07:57.931283+00,2025-06-06 09:51:53.147926+00,9789604009602,,true,96189531-2d90-4417-9be2-807c88f00a84,true,
1ecb89a0-ebb6-4bd9-afc7-a507b812d996,Engines of Creation,,1,http://books.google.com/books/content?id=2vXFQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,K. Eric Drexler,https://www.goodreads.com/search?q=Engines%20of%20Creation%20K.%20Eric%20Drexler,,2025-03-26 04:47:55.811522+00,2025-06-06 09:51:46.517969+00,9781857024869,,false,ba895656-9646-4589-addd-bc90db10c431,false,
29d17cc5-f8b0-4bab-9b1a-0237592a8575,Spark Joy,"The follow-up to the New York Times bestselling The Life-Changing Magic of Tidying Up, from the star of the hit Netflix series Tidying Up with Marie Kondo. Japanese decluttering guru Marie Kondo has revolutionized homes--and lives--across the world. Now, Kondo presents an illustrated guide to her acclaimed KonMari Method, with step-by-step folding illustrations for everything from shirts to socks, plus drawings of perfectly organized drawers and closets. She also provides advice on frequently asked questions, such as whether to keep ""necessary"" items that may not bring you joy. With guidance on specific categories including kitchen tools, cleaning supplies, hobby goods, and digital photos, this comprehensive companion is sure to spark joy in anyone who wants to simplify their life.",1,http://books.google.com/books/content?id=GBNSjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,Marie Kondō,https://www.goodreads.com/search?q=Spark%20Joy%20Marie%20Kond%C5%8D,"Vielleicht war es Timing oder Fügung aber dieses Buch habe ich gelesen, als ich auf einer Reise nach Kuba war. Zu sehen, wie anders es ist ohne Konsum und mit weniger zu leben hat mich total inspiriert. Marie Kondo beschreibt, wie man systematisch seinen Krempel angehen kann und was passiert, wenn man lernt Dinge loszulassen. Ich hielt mich an ihre Vorschläge und fühlte mich nach und nach leichter. Mein Haus fühlt sich harmonischer und friedlicher an.  Wie der Titel andeutet es hat mehr Lebensfreude in mir entfacht.",2024-12-30 09:07:08.392129+00,2025-06-06 09:51:52.809359+00,9780735207783,,false,70cbc747-4509-435b-b0f7-69b0debd8342,false,
2b249961-955d-4629-ab23-29cf72856852,Leonardo da Vinci,"Unehelich, Vegetarier, homosexuell, Linkshänder, leicht ablenkbar und durchaus ketzerisch – Leonardo da Vinci verlangte der Gesellschaft des 15. und 16 Jahrhunderts so manches ab. Und er gab viel zurück. Er schälte das Fleisch von Schädeln, um die Gesichtsphysiognomie zu erkunden, zeichnete die Muskulatur der Lippen nach – und malte erst dann das einzigartige Lächeln der Mona Lisa! Er studierte, wie Lichtstrahlen auf die Hornhaut treffen ‒ und schaffte dadurch die wechselnden Perspektiven in seinem Gemälde ""Das Abendmahl"". Leonardos lebenslanger Enthusiasmus, Grenzen zu überschreiten, faszinierte bereits die einflussreichen Familien in Florenz und Mailand und gilt bis heute als wegweisendes Rezept für Kreativität und Innovationen. Walter Isaacson erzählt Leonardos Leben in völlig neuer Manier, indem er dessen künstlerisches und wissenschaftliches Wirken zueinander in Bezug setzt. Er zeigt dabei auf, dass Leonardos Genialität auf Fähigkeiten basierte, die jeder von uns in sich trägt und stärken kann: etwa leidenschaftliche Neugier, aufmerksame Beobachtung oder spielerische Einbildungskraft. Leonardo erinnert uns bis heute daran, wie wichtig es ist, nicht nur ständig neues Wissen zu erlangen, sondern dieses auch immer wieder zu hinterfragen, der Fantasie freien Raum zu lassen und abseits festgelegter Muster zu denken – so wie alle großen Geister der Weltgeschichte.",1,http://books.google.com/books/content?id=ylFaDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Walter Isaacson,https://www.goodreads.com/search?q=Leonardo%20da%20Vinci%20Walter%20Isaacson,"Isaacsons Biografie über Leonardo da Vinci ist einfach großartig! Da Vinci war nicht nur ein genialer Künstler, sondern auch ein Erfinder und Pionier der Wissenschaften. 
",2025-01-08 16:26:39.47819+00,2025-06-06 09:51:51.605913+00,9783843718844,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
314c54fd-7881-4769-a4d6-371fc26b26be,Factfulness,"Der Weltbestseller des Kultautors: augenöffnend, inspirierend und Hoffnung schenkend! »Ein hoffnungsvolles Buch über das Potenzial menschlichen Fortschritts« Barack Obama »Eines der wichtigsten Bücher, die ich je gelesen habe – ein unverzichtbarer Leitfaden, um unsere Sicht auf die Welt zu überprüfen und uns daran neu auszurichten.« Bill Gates Es wird alles immer schlimmer, eine schreckliche Nachricht jagt die andere: Die Reichen werden reicher, die Armen ärmer. Es gibt immer mehr Kriege, Gewaltverbrechen, Naturkatastrophen. Viele Menschen tragen solche beängstigenden Bilder im Kopf. Doch sie liegen damit grundfalsch. Unser Gehirn verführt uns zu einer dramatisierenden Weltsicht, die mitnichten der Realität entspricht, wie der geniale Statistiker und Wissenschaftler Hans Rosling erklärt. Wer das Buch gelesen hat, wird ein sicheres, auf Fakten basierendes Gerüst besitzen, um die Welt so zu sehen, wie sie wirklich ist. die zehn gängigsten Arten von aufgebauschten Geschichten erkennen. bessere Entscheidungen treffen können. wahre Factfulness erreichen – jene offene, neugierige und entspannte Geisteshaltung, in der Sie nur noch Ansichten teilen und Urteile fällen, die auf soliden Fakten basieren. »Hans Rosling weist Stück um Stück nach, welche enormen Fortschritte die Menschheit in den letzten Jahrzehnten gemacht hat. Das ist lesenswert und unterhaltsam. Man atmet mit jedem Kapitel ein bisschen auf.« Neue Zürcher Zeitung *** Für alle, die die Welt endlich wieder so sehen wollen, wie sie tatsächlich ist – und nicht, wie wir glauben, dass sie ist. ***",1,http://books.google.com/books/content?id=-A9BDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Hans Rosling,https://www.goodreads.com/search?q=Factfulness%20Hans%20Rosling,"Martin: Wir wissen gar nicht wie gut es der Welt geht. Hans Rosling zeigt uns mit Statistiken das sich die Welt verbessert hat in den letzten Jahren. ",2025-03-26 17:33:36.815017+00,2025-06-06 09:51:45.473922+00,9783843717458,,true,96189531-2d90-4417-9be2-807c88f00a84,false,
3759ae5b-fa7d-44b5-a8b4-c1854a67df18,World Christian Trends Ad30-ad2200 (hb),,1,http://books.google.com/books/content?id=IMRsJ1gnIYkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Unknown,https://www.goodreads.com/search?q=World%20Christian%20Trends%20Ad30-ad2200%20(hb)%20,,2025-03-26 04:48:08.479037+00,2025-06-06 09:51:46.339119+00,9780878086085,,false,ba895656-9646-4589-addd-bc90db10c431,false,
37d7c3cc-2029-443c-9ec1-be676304ea20,The Black Swan: Second Edition,"The most influential book of the past seventy-five years: a groundbreaking exploration of everything we know about what we don’t know, now with a new section called “On Robustness and Fragility.” A black swan is a highly improbable event with three principal characteristics: It is unpredictable; it carries a massive impact; and, after the fact, we concoct an explanation that makes it appear less random, and more predictable, than it was. The astonishing success of Google was a black swan; so was 9/11. For Nassim Nicholas Taleb, black swans underlie almost everything about our world, from the rise of religions to events in our own personal lives. Why do we not acknowledge the phenomenon of black swans until after they occur? Part of the answer, according to Taleb, is that humans are hardwired to learn specifics when they should be focused on generalities. We concentrate on things we already know and time and time again fail to take into consideration what we don’t know. We are, therefore, unable to truly estimate opportunities, too vulnerable to the impulse to simplify, narrate, and categorize, and not open enough to rewarding those who can imagine the “impossible.” For years, Taleb has studied how we fool ourselves into thinking we know more than we actually do. We restrict our thinking to the irrelevant and inconsequential, while large events continue to surprise us and shape our world. In this revelatory book, Taleb will change the way you look at the world, and this second edition features a new philosophical and empirical essay, “On Robustness and Fragility,” which offers tools to navigate and exploit a Black Swan world. Taleb is a vastly entertaining writer, with wit, irreverence, and unusual stories to tell. He has a polymathic command of subjects ranging from cognitive science to business to probability theory. Elegant, startling, and universal in its applications, The Black Swan is a landmark book—itself a black swan.",2,http://books.google.com/books/content?id=GSBcQVd3MqYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Nassim Nicholas Taleb,https://www.goodreads.com/search?q=The%20Black%20Swan%3A%20Second%20Edition%20Nassim%20Nicholas%20Taleb,,2025-03-26 04:50:37.684418+00,2025-06-06 09:51:44.473415+00,9780679604181,,false,ba895656-9646-4589-addd-bc90db10c431,false,
387abde9-857a-4988-9bac-0fee7e6146aa,Chip War,"An epic account of the decades-long battle to control what has emerged as the world’s most critical resource—microchip technology—with the United States and China increasingly in conflict. You may be surprised to learn that microchips are the new oil—the scarce resource on which the modern world depends. Today, military, economic, and geopolitical power are built on a foundation of computer chips. Virtually everything—from missiles to microwaves—runs on chips, including cars, smartphones, the stock market, even the electric grid. Until recently, America designed and built the fastest chips and maintained its lead as the #1 superpower, but America’s edge is in danger of slipping, undermined by players in Taiwan, Korea, and Europe taking over manufacturing. Now, as Chip War reveals, China, which spends more on chips than any other product, is pouring billions into a chip-building initiative to catch up to the US. At stake is America’s military superiority and economic prosperity. Economic historian Chris Miller explains how the semiconductor came to play a critical role in modern life and how the U.S. became dominant in chip design and manufacturing and applied this technology to military systems. America's victory in the Cold War and its global military dominance stems from its ability to harness computing power more effectively than any other power. But here, too, China is catching up, with its chip-building ambitions and military modernization going hand in hand. America has let key components of the chip-building process slip out of its grasp, contributing not only to a worldwide chip shortage but also a new Cold War with a superpower adversary that is desperate to bridge the gap. Illuminating, timely, and fascinating, Chip War shows that, to make sense of the current state of politics, economics, and technology, we must first understand the vital role played by chips.",1,http://books.google.com/books/content?id=JH-HEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Chris Miller,https://www.goodreads.com/search?q=Chip%20War%20Chris%20Miller,"Habe ich noch nicht gelesen, aber wird wärmstens von Steve Jurveton in diesem Thread empfohlen: https://x.com/FutureJurvetson/status/1794553093524463675",2025-01-05 19:00:51.84345+00,2025-06-06 09:51:51.93924+00,9781982172008,,false,96189531-2d90-4417-9be2-807c88f00a84,false,
3b7f86d1-e5dd-4630-a6c1-b83b64321c3d,Antifragilität,"Die Summe von Talebs Denken – originelle Thesen, eleganter Lesegenuss und scharfe Pointen Wir leben in einer unsicheren Welt, und das System, das sie beherrscht, hat auf dramatische Weise vorgeführt, wie zerbrechlich es ist. Und doch haben wir nichts daraus gelernt und setzen dieser Fragilität keine »Antifragilität« entgegen. Der Bestsellerautor Nassim Nicholas Taleb zeigt uns indes, wie das gehen kann. Er überträgt seine Erkenntnisse aus der Zufallsforschung auf nahezu alle lebenspraktischen Bereiche von der Erziehung über Kultur bis zur Politik. So gelingt ihm eine große, praktisch-philosophische Antwort auf die Herausforderungen unsicherer Zeiten. Denn wir gewinnen nicht, indem wir Zufälle und Ungewissheit um jeden Preis abzuwehren versuchen, sondern indem wir sie zu Stärken ummünzen: Das Antifragile bleibt – alles andere wird verschwinden.",1,http://books.google.com/books/content?id=K8BFbR25ggwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Nassim Nicholas Taleb,https://www.goodreads.com/search?q=Antifragilit%C3%A4t%20Nassim%20Nicholas%20Taleb,"Antifragile Dinge werden stärker/verbessern sich durch Belastung. Das ist ein interessantes Konzept. Wir sollten all unsere System so bauen, das sie sich stärken wenn wir sie belasten. ",2025-03-26 12:18:05.426305+00,2025-06-06 09:51:45.819505+00,9783641091200,,false,2cc88829-79ee-40d7-95c2-856ba1cdca48,false,
42dbf66f-89f4-4649-9138-4a9bd8e1e976,The Singularity is Nearer,"THE INTERNATIONAL BESTSELLER The legendary oracle of technological change explains how AI will transform our species beyond recognition. ‘The best person I know at predicting the future of AI’ BILL GATES 'Essential reading to understand our exponential times' MUSTAFA SULEYMAN 'Fascinating . . . raises the most profound philosophical questions' YUVAL NOAH HARARI By the end of this decade, AI will exceed human levels of intelligence. During the 2030s, it will become ‘superintelligent’, vastly outstripping our capabilities and enabling dramatic interventions in our bodies. By 2045, we will be able to connect our brains directly with AI, enhancing our intelligence a millionfold and expanding our consciousness in ways we can barely imagine. This is the Singularity. Ray Kurzweil is one of the greatest inventors of our time with over 60 years’ experience in the field of Artificial Intelligence, whose long-range predictions about the rise of the internet, AI and bioengineering have all borne out. In this visionary, fundamentally optimistic book, Kurzweil explains how the Singularity will occur, explores what it will mean to live free from the limits of biology and argues that we can and will transform life on Earth profoundly for the better. 'The greatest oracle of our digital age' PETER H. DIAMANDIS, founder of XPRIZE 'Curious about the future? Read this book' VINT CERF, Chief Internet Evangelist, Google",1,http://books.google.com/books/content?id=CDPlEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Ray Kurzweil,https://www.goodreads.com/search?q=The%20Singularity%20is%20Nearer%20Ray%20Kurzweil,,2025-03-26 04:35:09.52541+00,2025-06-06 09:51:49.609876+00,9781529937503,,false,ba895656-9646-4589-addd-bc90db10c431,false,
522533bb-d552-4fce-b4b1-b2bd79031786,Kreativ sein und anders denken – Eine Anleitung vom legendären Monthy Python Komiker,"Kreativ sind nur große Schriftsteller*innen, die alten Meister und gefeierten Popstars? Dazu muss man berufen sein, von der Muse geküsst, sozusagen auserwählt und überhaupt – all das, was Sie nicht sind? Monty Python-Urgestein John Cleese beweist Ihnen das Gegenteil. Kreativität gilt als mysteriöses und seltenes Geschenk, das nur Wenigen zuteilwird. Dass man Kreativsein lernen kann wie Fahrradfahren oder Kirschkernspucken, verrät John Cleese. Seine kurzweilige und humorvolle Anleitung ist gespickt mit persönlichen Erfahrungen des erfolgreichen Schauspielers, sowie präzisen Übungen und Tipps für bessere Ideen und kluge Einfälle. • eine konkrete Anleitung für das Entdecken und Ausüben der eigenen Kreativität • mit Einblicken in das kreative Leben und Schaffen der Entertainer-Legende In seiner Ode an die Kreativität zeigt John Cleese auf, dass wir über die Kunst hinaus in allen Lebensbereichen von ihr profitieren können. Ausgehend von seiner jahrzehntelangen Erfahrung als Schreiber teilt er Einblicke in die Grundbeschaffenheit eines jeden kreativen Prozesses und gibt Ihnen dabei eine Menge konkrete Ratschläge an die Hand. Was braucht es, um sich in die für kreatives Schaffen richtige Stimmung zu versetzen? Wann wissen Sie, dass Sie gerade dabei sind, etwas Großartiges zu produzieren? Und wie gehen Sie am besten mit Denkblockaden oder -sackgassen um? John Cleese macht deutlich, dass es jedem von uns möglich ist, bessere Ideen zu haben, diese auszuarbeiten, auf ihnen herumzudenken, bis sie als solche bereit sind, in die Tat umgesetzt zu werden. Dafür brauchen Sie nur Ihren Kopf – und dieses Buch. Worauf warten Sie noch?",1,http://books.google.com/books/content?id=_PIxEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://play.google.com/store/books/details?id=_PIxEAAAQBAJ&source=gbs_api,John Cleese,https://www.goodreads.com/search?q=Kreativ%20sein%20und%20anders%20denken%20%E2%80%93%20Eine%20Anleitung%20vom%20legend%C3%A4ren%20Monthy%20Python%20Komiker,"Ich liebe die Monty Python Humor und Kreativität. John Cleese hat auch mit Fawlty Towers bewiesen dass er einer der Besten ist. Super interessantes Buch und auch in der Buchlese verfügbar. :-) ",2025-06-06 10:02:20.883472+00,2025-06-06 10:02:20.883472+00,9783745907063,Mark   Finnern,false,,false,96189531-2d90-4417-9be2-807c88f00a84
62782ce9-dee8-4d16-b17b-9b83c489f50b,Race Against the Machine,"Examines how information technologies are affecting jobs, skills, wages, and the economy.",1,http://books.google.com/books/content?id=6O-MBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Erik Brynjolfsson,https://www.goodreads.com/search?q=Race%20Against%20the%20Machine%20Erik%20Brynjolfsson,,2025-03-26 04:44:53.499819+00,2025-06-06 09:51:47.383583+00,9780984725113,,false,ba895656-9646-4589-addd-bc90db10c431,false,
68ef7f0a-1771-4329-a742-ac330a5f53f8,Life After Google,"A FINANCIAL TIMES BOOK OF THE MONTH FROM THE WALL STREET JOURNAL: ""Nothing Mr. Gilder says or writes is ever delivered at anything less than the fullest philosophical decibel... Mr. Gilder sounds less like a tech guru than a poet, and his words tumble out in a romantic cascade."" “Google’s algorithms assume the world’s future is nothing more than the next moment in a random process. George Gilder shows how deep this assumption goes, what motivates people to make it, and why it’s wrong: the future depends on human action.” — Peter Thiel, founder of PayPal and Palantir Technologies and author of Zero to One: Notes on Startups, or How to Build the Future The Age of Google, built on big data and machine intelligence, has been an awesome era. But it’s coming to an end. In Life after Google, George Gilder—the peerless visionary of technology and culture—explains why Silicon Valley is suffering a nervous breakdown and what to expect as the post-Google age dawns. Google’s astonishing ability to “search and sort” attracts the entire world to its search engine and countless other goodies—videos, maps, email, calendars….And everything it offers is free, or so it seems. Instead of paying directly, users submit to advertising. The system of “aggregate and advertise” works—for a while—if you control an empire of data centers, but a market without prices strangles entrepreneurship and turns the Internet into a wasteland of ads. The crisis is not just economic. Even as advances in artificial intelligence induce delusions of omnipotence and transcendence, Silicon Valley has pretty much given up on security. The Internet firewalls supposedly protecting all those passwords and personal information have proved hopelessly permeable. The crisis cannot be solved within the current computer and network architecture. The future lies with the “cryptocosm”—the new architecture of the blockchain and its derivatives. Enabling cryptocurrencies such as bitcoin and ether, NEO and Hashgraph, it will provide the Internet a secure global payments system, ending the aggregate-and-advertise Age of Google. Silicon Valley, long dominated by a few giants, faces a “great unbundling,” which will disperse computer power and commerce and transform the economy and the Internet. Life after Google is almost here. For fans of ""Wealth and Poverty,"" ""Knowledge and Power,"" and ""The Scandal of Money.""",1,http://books.google.com/books/content?id=4HwoDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,George Gilder,https://www.goodreads.com/search?q=Life%20After%20Google%20George%20Gilder,,2025-03-26 04:38:04.128355+00,2025-06-06 09:51:48.966163+00,9781621576136,,false,ba895656-9646-4589-addd-bc90db10c431,false,
79f5a880-a9b7-40d4-ae77-0d52f4d9ba21,Wie man Freunde gewinnt,"Gerade in Zeiten, in denen ein großes Bedürfnis nach mitmenschlicher Nähe und Freundschaft besteht, ist Dale Carnegies erfolgreiches Motivationsbuch ein bewährtes und hochaktuelles Werkzeug, das zeigt - wie man Freunde gewinnt - wie man auf neuen Wegen zu neuen Zielen gelangt - wie man beliebt wird - wie man seine Umwelt beeinflusst - wie man mehr Ansehen erlangt - wie man im Beruf erfolgreicher wird - wie man Streit vermeidet und vieles mehr... Millionen von Menschen weltweit hat Dale Carnegie mit seinem lebhaft und anschaulich geschriebenen Buch geholfen, erfolgreich im Umgang mit Menschen im privaten und geschäftlichen Bereich zu werden. Es ist der erste Ratgeber seiner Art und der einzige, den Sie brauchen, um schneller und leichter Freunde zu gewinnen.",1,http://books.google.com/books/content?id=hEfEAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Dale Carnegie,https://www.goodreads.com/search?q=Wie%20man%20Freunde%20gewinnt%20Dale%20Carnegie,"Von einem Schramberger Unternehmensveschper Teilnehmer: Dieses Buch hat mir geholfen auf Leute zuzugehen. ",2025-03-26 19:26:36.584354+00,2025-06-06 09:51:45.305273+00,9783104031477,,true,96189531-2d90-4417-9be2-807c88f00a84,false,
86ff6eb6-c123-419f-a5f0-a4e9729407e2,Artificial Life,,1,http://books.google.com/books/content?id=yZQ0EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Seiki Akama,https://www.goodreads.com/search?q=Artificial%20Life%20Seiki%20Akama,,2025-03-26 04:43:33.423448+00,2025-06-06 09:51:47.922215+00,9783031744228,,false,ba895656-9646-4589-addd-bc90db10c431,false,
87a20c49-70c1-4d58-bea7-2e5c3195095d,"Machine, Platform, Crowd","Digitale Maschinen wie selbstfahrende Autos, Drohnen oder 3D-Drucker sind jetzt schon schlauer, besser und schneller, als man es je für möglich gehalten hätte. Onlineplattformen ändern das Verhältnis von Angebot und Nachfrage und bringen neue Marktführer hervor – in der Musikindustrie, beim Personentransport, bei Computerhardware oder beim Fitnesstraining. Crowds haben bereits Betriebssysteme und Lexika geschaffen, finanzierten unendlich viele Projekte und haben sogar das Geld neu erfunden. Dieses Buch ist voller Science-Fiction-Technologien, die real geworden sind, und voller Start-ups, die Weltkonzerne wurden. Es zeigt die fundamentalen Prinzipien, die sich hinter all der Innovation und Disruption verbergen und die von intelligenten Organisationen rund um die Welt genutzt werden. Ein Wegweiser von heute für den Weg in die Welt von morgen.",1,http://books.google.com/books/content?id=M5R3DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,Andrew McAfee,https://www.goodreads.com/search?q=Machine%2C%20Platform%2C%20Crowd%20Andrew%20McAfee,,2025-03-26 04:46:22.681124+00,2025-06-06 09:51:46.863174+00,9783864705649,,false,ba895656-9646-4589-addd-bc90db10c431,false,
899e7e44-1380-479f-8932-7254724cc8eb,The Artist's Way,"""With its gentle affirmations, inspirational quotes, fill-in-the-blank lists and tasks — write yourself a thank-you letter, describe yourself at 80, for example — The Artist’s Way proposes an egalitarian view of creativity: Everyone’s got it.""—The New York Times ""Morning Pages have become a household name, a shorthand for unlocking your creative potential""—Vogue Over four million copies sold! Since its first publication, The Artist's Way phenomena has inspired the genius of Elizabeth Gilbert and millions of readers to embark on a creative journey and find a deeper connection to process and purpose. Julia Cameron's novel approach guides readers in uncovering problems areas and pressure points that may be restricting their creative flow and offers techniques to free up any areas where they might be stuck, opening up opportunities for self-growth and self-discovery. The program begins with Cameron’s most vital tools for creative recovery – The Morning Pages, a daily writing ritual of three pages of stream-of-conscious, and The Artist Date, a dedicated block of time to nurture your inner artist. From there, she shares hundreds of exercises, activities, and prompts to help readers thoroughly explore each chapter. She also offers guidance on starting a “Creative Cluster” of fellow artists who will support you in your creative endeavors. A revolutionary program for personal renewal, The Artist's Way will help get you back on track, rediscover your passions, and take the steps you need to change your life.",1,http://books.google.com/books/content?id=ZaC7Br7sMBMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,Julia Cameron,https://www.goodreads.com/search?q=The%20Artist's%20Way%20Julia%20Cameron,"Dieses Buch ist kein typisches Selbsthilfebuch, sondern inspiriert und ermutigt den Leser auf eine einfuehlsame Weise. In meinem Leben hat dieses Buch geholfen dass ich meinen Traum in die Tat umgesetzt habe und eine erste Ausstellung meiner Fotografien hatte. Auch heute noch praktiziere ich die Morning Pages und die Artist Dates so oft ich kann. ",2024-12-30 00:20:43.791782+00,2025-06-06 09:51:52.973603+00,9781101156889,,false,70cbc747-4509-435b-b0f7-69b0debd8342,false,
